IMU calibration complete.
IMU initialized successfully!
BARO sensor initialized!
Failed to initialize SD card.
SD card initialized successfully!
Ready to start!!
Waiting for button to start logging...
Button Pressed. logging starting...
Error opening file for logging.
magX,magY,magZ

-12.00,-8.00,28.00


-12.00,-8.00,28.00


-12.00,-9.00,29.00


-12.00,-9.00,29.00


-12.00,-9.00,29.00


5.00,-10.00,28.00


-1.00,-12.00,28.00


-1.00,-12.00,28.00


-1.00,-12.00,28.00


-1.00,-12.00,28.00


-1.00,-12.00,32.00


-1.00,-12.00,32.00


-1.00,-12.00,32.00


-8.00,-12.00,30.00


-8.00,-12.00,30.00


-8.00,-12.00,30.00


-16.00,-7.00,35.00


-16.00,-7.00,35.00


-16.00,-7.00,35.00


-16.00,-7.00,35.00


-11.00,-5.00,34.00


-11.00,-5.00,34.00


-11.00,-5.00,34.00


-10.00,0.00,38.00


-10.00,0.00,38.00


-10.00,0.00,38.00


-10.00,0.00,38.00


-9.00,2.00,39.00


-9.00,2.00,39.00


-9.00,2.00,39.00


-8.00,2.00,40.00


-8.00,2.00,40.00


-8.00,2.00,40.00


-11.00,-1.00,38.00


-11.00,-1.00,38.00


-11.00,-1.00,38.00


-11.00,-1.00,38.00


-5.00,-4.00,36.00


-5.00,-4.00,36.00


-5.00,-4.00,36.00


-4.00,-15.00,35.00


-4.00,-15.00,35.00


-4.00,-15.00,35.00


0.00,-27.00,18.00


0.00,-27.00,18.00


0.00,-27.00,18.00


0.00,-27.00,18.00


-2.00,-41.00,-1.00


-2.00,-41.00,-1.00


-2.00,-41.00,-1.00


0.00,-42.00,-21.00


0.00,-42.00,-21.00


0.00,-42.00,-21.00


0.00,-42.00,-21.00


0.00,-35.00,-42.00


0.00,-35.00,-42.00


0.00,-35.00,-42.00


-1.00,-23.00,-57.00


-1.00,-23.00,-57.00


-1.00,-23.00,-57.00


-4.00,-12.00,-66.00


-4.00,-12.00,-66.00


-4.00,-12.00,-66.00


-4.00,-12.00,-66.00


-4.00,0.00,-71.00


-4.00,0.00,-71.00


-4.00,0.00,-71.00


-5.00,9.00,-73.00


-5.00,9.00,-73.00


-5.00,9.00,-73.00


-5.00,9.00,-73.00


-6.00,22.00,-73.00


-6.00,22.00,-73.00


-6.00,22.00,-73.00


-10.00,27.00,-68.00


-10.00,27.00,-68.00


-10.00,27.00,-68.00


-20.00,42.00,-67.00


-20.00,42.00,-67.00


-20.00,42.00,-67.00


-20.00,42.00,-67.00


-25.00,45.00,-58.00


-25.00,45.00,-58.00


-25.00,45.00,-58.00


-20.00,41.00,-66.00


-20.00,41.00,-66.00


-20.00,41.00,-66.00


-20.00,42.00,-73.00


-20.00,42.00,-73.00


-20.00,42.00,-73.00


-20.00,42.00,-73.00


-18.00,42.00,-68.00


-18.00,42.00,-68.00


-18.00,42.00,-68.00


-21.00,44.00,-61.00


-21.00,44.00,-61.00


-21.00,44.00,-61.00


-21.00,44.00,-61.00


-20.00,44.00,-66.00


-20.00,44.00,-66.00


-20.00,44.00,-66.00


-17.00,46.00,-68.00


-17.00,46.00,-68.00


-17.00,46.00,-68.00


-12.00,54.00,-56.00


-12.00,54.00,-56.00


-12.00,54.00,-56.00


-12.00,54.00,-56.00


-9.00,65.00,-38.00


-9.00,65.00,-38.00


-9.00,65.00,-38.00


-8.00,67.00,-29.00


-8.00,67.00,-29.00


-8.00,67.00,-29.00


-9.00,69.00,-24.00


-9.00,69.00,-24.00


-9.00,69.00,-24.00


-9.00,69.00,-24.00


-9.00,71.00,-12.00


-9.00,71.00,-12.00


-9.00,71.00,-12.00


-10.00,72.00,-8.00


-10.00,72.00,-8.00


-10.00,72.00,-8.00


-13.00,70.00,-24.00


-13.00,70.00,-24.00


-13.00,70.00,-24.00


-13.00,70.00,-24.00


-11.00,64.00,-37.00


-11.00,64.00,-37.00


-11.00,64.00,-37.00


-9.00,57.00,-44.00


-9.00,57.00,-44.00


-9.00,57.00,-44.00


-9.00,57.00,-44.00


-1.00,41.00,-57.00


-1.00,41.00,-57.00


-1.00,41.00,-57.00


3.00,31.00,-63.00


3.00,31.00,-63.00


3.00,31.00,-63.00


4.00,23.00,-64.00


4.00,23.00,-64.00


4.00,23.00,-64.00


4.00,23.00,-64.00


5.00,16.00,-61.00


5.00,16.00,-61.00


5.00,16.00,-61.00


6.00,6.00,-65.00


6.00,6.00,-65.00


6.00,6.00,-65.00


6.00,6.00,-65.00


3.00,0.00,-68.00


3.00,0.00,-68.00


3.00,0.00,-68.00


-3.00,-10.00,-68.00


-3.00,-10.00,-68.00


-3.00,-10.00,-68.00


-14.00,-10.00,-69.00


-14.00,-10.00,-69.00


-14.00,-10.00,-69.00


-14.00,-10.00,-69.00


-21.00,-5.00,-78.00


-21.00,-5.00,-78.00


-21.00,-5.00,-78.00


-20.00,-6.00,-69.00


-20.00,-6.00,-69.00


-20.00,-6.00,-69.00


-19.00,-9.00,-72.00


-19.00,-9.00,-72.00


-19.00,-9.00,-72.00


-19.00,-9.00,-72.00


-16.00,-13.00,-73.00


-16.00,-13.00,-73.00


-16.00,-13.00,-73.00


-6.00,-25.00,-62.00


-6.00,-25.00,-62.00


-6.00,-25.00,-62.00


1.00,-23.00,-55.00


1.00,-23.00,-55.00


1.00,-23.00,-55.00


1.00,-23.00,-55.00


0.00,-33.00,-42.00


0.00,-33.00,-42.00


0.00,-33.00,-42.00


4.00,-40.00,-31.00


4.00,-40.00,-31.00


4.00,-40.00,-31.00


4.00,-40.00,-31.00


3.00,-40.00,-12.00


3.00,-40.00,-12.00


3.00,-40.00,-12.00


5.00,-38.00,2.00


5.00,-38.00,2.00


5.00,-38.00,2.00


2.00,-32.00,7.00


2.00,-32.00,7.00


2.00,-32.00,7.00


2.00,-32.00,7.00


-3.00,-22.00,23.00


-3.00,-22.00,23.00


-3.00,-22.00,23.00


-7.00,-11.00,31.00


-7.00,-11.00,31.00


-7.00,-11.00,31.00


-8.00,-10.00,32.00


-8.00,-10.00,32.00


-8.00,-10.00,32.00


-8.00,-10.00,32.00


-9.00,0.00,35.00


-9.00,0.00,35.00


-9.00,0.00,35.00


-5.00,6.00,37.00


-5.00,6.00,37.00


-5.00,6.00,37.00


-5.00,6.00,37.00


-5.00,8.00,36.00


-5.00,8.00,36.00


-5.00,8.00,36.00


-5.00,9.00,32.00


-5.00,9.00,32.00


-5.00,9.00,32.00


-5.00,13.00,36.00


-5.00,13.00,36.00


-5.00,13.00,36.00


-5.00,13.00,36.00


-2.00,20.00,32.00


-2.00,20.00,32.00


-2.00,20.00,32.00


-5.00,21.00,36.00


-5.00,21.00,36.00


-5.00,21.00,36.00


-5.00,24.00,30.00


-5.00,24.00,30.00


-5.00,24.00,30.00


-5.00,24.00,30.00


-2.00,21.00,29.00


-2.00,21.00,29.00


-2.00,21.00,29.00


4.00,28.00,34.00


4.00,28.00,34.00


4.00,28.00,34.00


4.00,28.00,34.00


0.00,28.00,32.00


0.00,28.00,32.00


0.00,28.00,32.00


-4.00,28.00,34.00


-4.00,28.00,34.00


-4.00,28.00,34.00


1.00,29.00,34.00


1.00,29.00,34.00


1.00,29.00,34.00


1.00,29.00,34.00


0.00,30.00,33.00


0.00,30.00,33.00


0.00,30.00,33.00


-5.00,32.00,30.00


-5.00,32.00,30.00


-5.00,32.00,30.00


-6.00,32.00,34.00


-6.00,32.00,34.00


-6.00,32.00,34.00


-6.00,32.00,34.00


-8.00,33.00,37.00


-8.00,33.00,37.00


-8.00,33.00,37.00


-8.00,36.00,35.00


-8.00,36.00,35.00


-8.00,36.00,35.00


-8.00,36.00,35.00


-8.00,40.00,32.00


-8.00,40.00,32.00


-8.00,40.00,32.00


-9.00,45.00,33.00


-9.00,45.00,33.00


-9.00,45.00,33.00


-12.00,48.00,28.00


-12.00,48.00,28.00


-12.00,48.00,28.00


-12.00,48.00,28.00


-14.00,59.00,29.00


-14.00,59.00,29.00


-14.00,59.00,29.00


-24.00,67.00,17.00


-24.00,67.00,17.00


-24.00,67.00,17.00


-21.00,68.00,12.00


-21.00,68.00,12.00


-21.00,68.00,12.00


-21.00,68.00,12.00


-24.00,69.00,10.00


-24.00,69.00,10.00


-24.00,69.00,10.00


-26.00,69.00,10.00


-26.00,69.00,10.00


-26.00,69.00,10.00


-26.00,69.00,10.00


-20.00,65.00,17.00


-20.00,65.00,17.00


-20.00,65.00,17.00


-3.00,50.00,38.00


-3.00,50.00,38.00


-3.00,50.00,38.00


4.00,30.00,35.00


4.00,30.00,35.00


4.00,30.00,35.00


4.00,30.00,35.00


0.00,22.00,30.00


0.00,22.00,30.00


0.00,22.00,30.00


-4.00,17.00,31.00


-4.00,17.00,31.00


-4.00,17.00,31.00


-6.00,10.00,34.00


-6.00,10.00,34.00


-6.00,10.00,34.00


-6.00,10.00,34.00


-6.00,5.00,37.00


-6.00,5.00,37.00


-6.00,5.00,37.00


-13.00,5.00,40.00


-13.00,5.00,40.00


-13.00,5.00,40.00


-13.00,5.00,40.00


-13.00,10.00,33.00


-13.00,10.00,33.00


-13.00,10.00,33.00


-10.00,16.00,36.00


-10.00,16.00,36.00


-10.00,16.00,36.00


-25.00,13.00,37.00


-25.00,13.00,37.00


-25.00,13.00,37.00


-25.00,13.00,37.00


-24.00,10.00,40.00


-24.00,10.00,40.00


-24.00,10.00,40.00


-26.00,7.00,42.00


-26.00,7.00,42.00


-26.00,7.00,42.00


-26.00,7.00,42.00


-30.00,6.00,37.00


-30.00,6.00,37.00


-30.00,6.00,37.00


-31.00,9.00,41.00


-31.00,9.00,41.00


-31.00,9.00,41.00


-37.00,9.00,36.00


-37.00,9.00,36.00


-37.00,9.00,36.00


-37.00,9.00,36.00


-36.00,9.00,41.00


-36.00,9.00,41.00


-36.00,9.00,41.00


-33.00,6.00,38.00


-33.00,6.00,38.00


-33.00,6.00,38.00


-38.00,2.00,37.00


-38.00,2.00,37.00


-38.00,2.00,37.00


-38.00,2.00,37.00


-40.00,4.00,34.00


-40.00,4.00,34.00


-40.00,4.00,34.00


-30.00,13.00,37.00


-30.00,13.00,37.00


-30.00,13.00,37.00


-30.00,13.00,37.00


-26.00,9.00,35.00


-26.00,9.00,35.00


-26.00,9.00,35.00


-19.00,10.00,38.00


-19.00,10.00,38.00


-19.00,10.00,38.00


-15.00,2.00,37.00


-15.00,2.00,37.00


-15.00,2.00,37.00


-15.00,2.00,37.00


-9.00,-5.00,32.00


-9.00,-5.00,32.00


-9.00,-5.00,32.00


-8.00,-6.00,34.00


-8.00,-6.00,34.00


-8.00,-6.00,34.00


-6.00,-11.00,33.00


-6.00,-11.00,33.00


-6.00,-11.00,33.00


-6.00,-11.00,33.00


-5.00,-12.00,32.00


-5.00,-12.00,32.00


-5.00,-12.00,32.00


-4.00,-12.00,32.00


-4.00,-12.00,32.00


-4.00,-12.00,32.00


-4.00,-12.00,32.00


1.00,-10.00,25.00


1.00,-10.00,25.00


1.00,-10.00,25.00


1.00,-10.00,28.00


1.00,-10.00,28.00


1.00,-10.00,28.00


0.00,-14.00,25.00


0.00,-14.00,25.00


0.00,-14.00,25.00


0.00,-14.00,25.00


1.00,-12.00,27.00


1.00,-12.00,27.00


1.00,-12.00,27.00


-1.00,-11.00,30.00


-1.00,-11.00,30.00


-1.00,-11.00,30.00


-5.00,-14.00,29.00


-5.00,-14.00,29.00


-5.00,-14.00,29.00


-5.00,-14.00,29.00


1.00,-12.00,32.00


1.00,-12.00,32.00


1.00,-12.00,32.00


-3.00,-12.00,28.00


-3.00,-12.00,28.00


-3.00,-12.00,28.00


-3.00,-12.00,28.00


-10.00,-18.00,29.00


-10.00,-18.00,29.00


-10.00,-18.00,29.00


-13.00,-21.00,27.00


-13.00,-21.00,27.00


-13.00,-21.00,27.00


-19.00,-14.00,25.00


-19.00,-14.00,25.00


-19.00,-14.00,25.00


-19.00,-14.00,25.00


-25.00,-15.00,16.00


-25.00,-15.00,16.00


-25.00,-15.00,16.00


-33.00,-10.00,26.00


-33.00,-10.00,26.00


-33.00,-10.00,26.00


-33.00,-10.00,26.00


-41.00,-9.00,34.00


-41.00,-9.00,34.00


-41.00,-9.00,34.00


-35.00,-17.00,41.00


-35.00,-17.00,41.00


-35.00,-17.00,41.00


-33.00,-18.00,41.00


-33.00,-18.00,41.00


-33.00,-18.00,41.00


-33.00,-18.00,41.00


-30.00,-19.00,40.00


-30.00,-19.00,40.00


-30.00,-19.00,40.00


-34.00,-13.00,42.00


-34.00,-13.00,42.00


-34.00,-13.00,42.00


-34.00,-13.00,42.00


-31.00,-12.00,41.00


-31.00,-12.00,41.00


-31.00,-12.00,41.00


-31.00,-13.00,44.00


-31.00,-13.00,44.00


-31.00,-13.00,44.00


-29.00,-12.00,39.00


-29.00,-12.00,39.00


-29.00,-12.00,39.00


-29.00,-12.00,39.00


-31.00,-11.00,41.00


-31.00,-11.00,41.00


-31.00,-11.00,41.00


-31.00,-4.00,41.00


-31.00,-4.00,41.00


-31.00,-4.00,41.00


-34.00,-3.00,44.00


-34.00,-3.00,44.00


-34.00,-3.00,44.00


-34.00,-3.00,44.00


-27.00,-13.00,46.00


-27.00,-13.00,46.00


-27.00,-13.00,46.00


-18.00,-12.00,46.00


-18.00,-12.00,46.00


-18.00,-12.00,46.00


-18.00,-12.00,46.00


-17.00,-17.00,46.00


-17.00,-17.00,46.00


-17.00,-17.00,46.00


-16.00,-19.00,43.00


-16.00,-19.00,43.00


-16.00,-19.00,43.00


-12.00,-20.00,34.00


-12.00,-20.00,34.00


-12.00,-20.00,34.00


-12.00,-20.00,34.00


-7.00,-15.00,29.00


-7.00,-15.00,29.00


-7.00,-15.00,29.00


2.00,-16.00,20.00


2.00,-16.00,20.00


2.00,-16.00,20.00


6.00,-13.00,24.00


6.00,-13.00,24.00


6.00,-13.00,24.00


6.00,-13.00,24.00


8.00,-11.00,24.00


8.00,-11.00,24.00


8.00,-11.00,24.00


8.00,-9.00,25.00


8.00,-9.00,25.00


8.00,-9.00,25.00


9.00,-11.00,21.00


9.00,-11.00,21.00


9.00,-11.00,21.00


9.00,-11.00,21.00


10.00,-13.00,23.00


10.00,-13.00,23.00


10.00,-13.00,23.00


11.00,-13.00,17.00


11.00,-13.00,17.00


11.00,-13.00,17.00


11.00,-13.00,17.00


12.00,-17.00,16.00


12.00,-17.00,16.00


12.00,-17.00,16.00


11.00,-25.00,10.00


11.00,-25.00,10.00


11.00,-25.00,10.00


9.00,-26.00,3.00


9.00,-26.00,3.00


9.00,-26.00,3.00


9.00,-26.00,3.00


9.00,-34.00,-4.00


9.00,-34.00,-4.00


9.00,-34.00,-4.00


7.00,-36.00,-13.00


7.00,-36.00,-13.00


7.00,-36.00,-13.00


8.00,-33.00,-27.00


8.00,-33.00,-27.00


8.00,-33.00,-27.00


8.00,-33.00,-27.00


4.00,-33.00,-29.00


4.00,-33.00,-29.00


4.00,-33.00,-29.00


8.00,-25.00,-43.00


8.00,-25.00,-43.00


8.00,-25.00,-43.00


9.00,-16.00,-48.00


9.00,-16.00,-48.00


9.00,-16.00,-48.00


9.00,-16.00,-48.00


9.00,-13.00,-52.00


9.00,-13.00,-52.00


9.00,-13.00,-52.00


12.00,-4.00,-54.00


12.00,-4.00,-54.00


12.00,-4.00,-54.00


12.00,7.00,-56.00


12.00,7.00,-56.00


12.00,7.00,-56.00


12.00,7.00,-56.00


13.00,15.00,-59.00


13.00,15.00,-59.00


13.00,15.00,-59.00


11.00,24.00,-54.00


11.00,24.00,-54.00


11.00,24.00,-54.00


11.00,24.00,-54.00


9.00,26.00,-51.00


9.00,26.00,-51.00


9.00,26.00,-51.00


4.00,35.00,-57.00


4.00,35.00,-57.00


4.00,35.00,-57.00


1.00,34.00,-61.00


1.00,34.00,-61.00


1.00,34.00,-61.00


1.00,34.00,-61.00


4.00,33.00,-62.00


4.00,33.00,-62.00


4.00,33.00,-62.00


1.00,37.00,-62.00


1.00,37.00,-62.00


1.00,37.00,-62.00


0.00,33.00,-59.00


0.00,33.00,-59.00


0.00,33.00,-59.00


0.00,33.00,-59.00


2.00,35.00,-59.00


2.00,35.00,-59.00


2.00,35.00,-59.00


1.00,44.00,-52.00


1.00,44.00,-52.00


1.00,44.00,-52.00


1.00,44.00,-52.00


2.00,57.00,-44.00


2.00,57.00,-44.00


2.00,57.00,-44.00


2.00,60.00,-32.00


2.00,60.00,-32.00


2.00,60.00,-32.00


1.00,61.00,-26.00


1.00,61.00,-26.00


1.00,61.00,-26.00


1.00,61.00,-26.00


4.00,59.00,-30.00


4.00,59.00,-30.00


4.00,59.00,-30.00


7.00,49.00,-39.00


7.00,49.00,-39.00


7.00,49.00,-39.00


9.00,46.00,-37.00


9.00,46.00,-37.00


9.00,46.00,-37.00


9.00,46.00,-37.00


16.00,38.00,-42.00


16.00,38.00,-42.00


16.00,38.00,-42.00


10.00,32.00,-44.00


10.00,32.00,-44.00


10.00,32.00,-44.00


10.00,32.00,-44.00


13.00,26.00,-49.00


13.00,26.00,-49.00


13.00,26.00,-49.00


15.00,20.00,-50.00


15.00,20.00,-50.00


15.00,20.00,-50.00


17.00,20.00,-45.00


17.00,20.00,-45.00


17.00,20.00,-45.00


17.00,20.00,-45.00


19.00,16.00,-45.00


19.00,16.00,-45.00


19.00,16.00,-45.00


18.00,9.00,-44.00


18.00,9.00,-44.00


18.00,9.00,-44.00


18.00,9.00,-44.00


19.00,4.00,-37.00


19.00,4.00,-37.00


19.00,4.00,-37.00


20.00,-6.00,-45.00


20.00,-6.00,-45.00


20.00,-6.00,-45.00


14.00,-11.00,-45.00


14.00,-11.00,-45.00


14.00,-11.00,-45.00


14.00,-11.00,-45.00


10.00,-17.00,-46.00


10.00,-17.00,-46.00


10.00,-17.00,-46.00


13.00,-25.00,-37.00


13.00,-25.00,-37.00


13.00,-25.00,-37.00


14.00,-28.00,-28.00


14.00,-28.00,-28.00


14.00,-28.00,-28.00


14.00,-28.00,-28.00


11.00,-32.00,-19.00


11.00,-32.00,-19.00


11.00,-32.00,-19.00


10.00,-32.00,-21.00


10.00,-32.00,-21.00


10.00,-32.00,-21.00


10.00,-32.00,-21.00


7.00,-33.00,-16.00


7.00,-33.00,-16.00


7.00,-33.00,-16.00


8.00,-38.00,-9.00


8.00,-38.00,-9.00


8.00,-38.00,-9.00


10.00,-32.00,-5.00


10.00,-32.00,-5.00


10.00,-32.00,-5.00


10.00,-32.00,-5.00


13.00,-27.00,1.00


13.00,-27.00,1.00


13.00,-27.00,1.00


12.00,-29.00,-2.00


12.00,-29.00,-2.00


12.00,-29.00,-2.00


12.00,-27.00,3.00


12.00,-27.00,3.00


12.00,-27.00,3.00


12.00,-27.00,3.00


12.00,-19.00,16.00


12.00,-19.00,16.00


12.00,-19.00,16.00


11.00,-16.00,22.00


11.00,-16.00,22.00


11.00,-16.00,22.00


11.00,-16.00,22.00


8.00,-15.00,23.00


8.00,-15.00,23.00


8.00,-15.00,23.00


9.00,-7.00,27.00


9.00,-7.00,27.00


9.00,-7.00,27.00


0.00,-1.00,35.00


0.00,-1.00,35.00


0.00,-1.00,35.00


0.00,-1.00,35.00


-2.00,7.00,34.00


-2.00,7.00,34.00


-2.00,7.00,34.00


-6.00,10.00,31.00


-6.00,10.00,31.00


-6.00,10.00,31.00


-6.00,10.00,31.00


-8.00,18.00,22.00


-8.00,18.00,22.00


-8.00,18.00,22.00


-6.00,13.00,0.00


-6.00,13.00,0.00


-6.00,13.00,0.00


-8.00,-1.00,2.00


-8.00,-1.00,2.00


-8.00,-1.00,2.00


-8.00,-1.00,2.00


-6.00,-17.00,8.00


-6.00,-17.00,8.00


-6.00,-17.00,8.00


3.00,-24.00,32.00


3.00,-24.00,32.00


3.00,-24.00,32.00


3.00,-24.00,32.00


2.00,-2.00,67.00


2.00,-2.00,67.00


2.00,-2.00,67.00


-5.00,8.00,72.00


-5.00,8.00,72.00


-5.00,8.00,72.00


-6.00,6.00,79.00


-6.00,6.00,79.00


-6.00,6.00,79.00


-6.00,6.00,79.00


-6.00,3.00,77.00


-6.00,3.00,77.00


-6.00,3.00,77.00


-5.00,14.00,76.00


-5.00,14.00,76.00


-5.00,14.00,76.00


-14.00,25.00,66.00


-14.00,25.00,66.00


-14.00,25.00,66.00


-14.00,25.00,66.00


-23.00,52.00,55.00


-23.00,52.00,55.00


-23.00,52.00,55.00


-24.00,53.00,56.00


-24.00,53.00,56.00


-24.00,53.00,56.00


-24.00,53.00,56.00


-24.00,52.00,64.00


-24.00,52.00,64.00


-24.00,52.00,64.00


-25.00,52.00,66.00


-25.00,52.00,66.00


-25.00,52.00,66.00


-10.00,40.00,78.00


-10.00,40.00,78.00


-10.00,40.00,78.00


-10.00,40.00,78.00


14.00,-1.00,39.00


14.00,-1.00,39.00


14.00,-1.00,39.00


-1.00,6.00,23.00


-1.00,6.00,23.00


-1.00,6.00,23.00


-1.00,6.00,23.00


-6.00,2.00,30.00


-6.00,2.00,30.00


-6.00,2.00,30.00


-4.00,-4.00,28.00


-4.00,-4.00,28.00


-4.00,-4.00,28.00


3.00,-16.00,27.00


3.00,-16.00,27.00


3.00,-16.00,27.00


3.00,-16.00,27.00


4.00,-21.00,16.00


4.00,-21.00,16.00


4.00,-21.00,16.00


10.00,-24.00,11.00


10.00,-24.00,11.00


10.00,-24.00,11.00


11.00,-19.00,15.00


11.00,-19.00,15.00


11.00,-19.00,15.00


11.00,-19.00,15.00


13.00,-15.00,17.00


13.00,-15.00,17.00


13.00,-15.00,17.00


11.00,-5.00,22.00


11.00,-5.00,22.00


11.00,-5.00,22.00


11.00,-5.00,22.00


2.00,3.00,30.00


2.00,3.00,30.00


2.00,3.00,30.00


0.00,15.00,25.00


0.00,15.00,25.00


0.00,15.00,25.00


-4.00,14.00,20.00


-4.00,14.00,20.00


-4.00,14.00,20.00


-4.00,14.00,20.00


0.00,14.00,27.00


0.00,14.00,27.00


0.00,14.00,27.00


0.00,30.00,36.00


0.00,30.00,36.00


0.00,30.00,36.00


0.00,30.00,36.00


-9.00,48.00,34.00


-9.00,48.00,34.00


-9.00,48.00,34.00


-17.00,58.00,30.00


-17.00,58.00,30.00


-17.00,58.00,30.00


-24.00,61.00,18.00


-24.00,61.00,18.00


-24.00,61.00,18.00


-24.00,61.00,18.00


-24.00,67.00,15.00


-24.00,67.00,15.00


-24.00,67.00,15.00


-26.00,65.00,17.00


-26.00,65.00,17.00


-26.00,65.00,17.00


-16.00,38.00,44.00


-16.00,38.00,44.00


-16.00,38.00,44.00


-16.00,38.00,44.00


-2.00,10.00,31.00


-2.00,10.00,31.00


-2.00,10.00,31.00


-2.00,-9.00,31.00


-2.00,-9.00,31.00


-2.00,-9.00,31.00


-2.00,-22.00,25.00


-2.00,-22.00,25.00


-2.00,-22.00,25.00


-2.00,-22.00,25.00


-12.00,-32.00,19.00


-12.00,-32.00,19.00


-12.00,-32.00,19.00


-16.00,-35.00,20.00


-16.00,-35.00,20.00


-16.00,-35.00,20.00


-16.00,-35.00,20.00


-28.00,-39.00,17.00


-28.00,-39.00,17.00


-28.00,-39.00,17.00


-40.00,-37.00,12.00


-40.00,-37.00,12.00


-40.00,-37.00,12.00


-41.00,-34.00,5.00


-41.00,-34.00,5.00


-41.00,-34.00,5.00


-41.00,-34.00,5.00


-36.00,-38.00,10.00


-36.00,-38.00,10.00


-36.00,-38.00,10.00


-34.00,-39.00,13.00


-34.00,-39.00,13.00


-34.00,-39.00,13.00


-39.00,-37.00,7.00


-39.00,-37.00,7.00


-39.00,-37.00,7.00


-39.00,-37.00,7.00


-42.00,-35.00,1.00


-42.00,-35.00,1.00


-42.00,-35.00,1.00


-41.00,-42.00,-24.00


-41.00,-42.00,-24.00


-41.00,-42.00,-24.00


-41.00,-42.00,-24.00


-41.00,-41.00,-34.00


-41.00,-41.00,-34.00


-41.00,-41.00,-34.00


-41.00,-41.00,-46.00


-41.00,-41.00,-46.00


-41.00,-41.00,-46.00


-44.00,-39.00,-45.00


-44.00,-39.00,-45.00


-44.00,-39.00,-45.00


-44.00,-39.00,-45.00


-41.00,-31.00,-55.00


-41.00,-31.00,-55.00


-41.00,-31.00,-55.00


-33.00,-31.00,-64.00


-33.00,-31.00,-64.00


-33.00,-31.00,-64.00


-29.00,-24.00,-71.00


-29.00,-24.00,-71.00


-29.00,-24.00,-71.00


-29.00,-24.00,-71.00


