timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,latitude,longitude,gpsAltitude,Speed,SatCount,roll,pitch,yaw,pressure,temperature,paltitude
233181,-0.00,-0.00,1.00,-0.12,0.06,0.00,-2.50,11.50,47.00,0.000000,0.000000,0.00,0.00,5,3.980,0,-17,-28,5,3
235618,0.00,-0.00,1.00,0.31,0.06,0.12,-3.50,12.50,45.00,0.000000,0.000000,0.00,0.00,5,3.990,0,-18,-28,5,3
235721,0.00,-0.00,1.00,0.06,0.00,0.06,-0.50,13.50,46.00,53.650913,9.698381,4.40,0.43,12,3.990,0,-18,-28,5,3
235821,0.00,-0.00,1.00,-0.37,0.00,0.00,-2.50,14.50,37.00,53.650913,9.698381,4.40,0.52,12,4.010,0,-21,-28,5,3
235921,-0.00,-0.00,1.00,-0.06,-0.06,0.00,-2.50,10.50,46.00,53.650913,9.698381,4.40,0.52,12,3.920,0,-27,-28,5,3
236021,-0.00,-0.00,1.00,0.12,0.06,0.06,-4.50,10.50,43.00,53.650913,9.698381,4.40,0.52,12,3.860,0,-41,-28,5,3
236121,0.00,-0.00,1.00,0.24,0.12,0.00,-1.50,10.50,44.00,53.650913,9.698380,4.40,0.15,12,3.860,0,-61,-28,5,3
236221,-0.00,-0.00,1.00,0.37,0.06,0.18,-1.50,10.50,46.00,53.650913,9.698380,4.40,0.06,12,3.940,0,-83,-28,5,3
236321,0.00,-0.00,1.00,0.06,0.00,-0.06,-4.50,12.50,41.00,53.650913,9.698380,4.40,0.19,12,3.980,0,-106,-28,5,3
236423,-0.00,-0.00,1.00,-0.24,0.00,-0.12,-1.50,10.50,40.00,53.650913,9.698380,4.40,0.15,12,3.950,0,-113,-28,5,3
236523,-0.00,-0.00,1.00,-0.24,0.00,-0.18,-1.50,12.50,45.00,53.650913,9.698380,4.40,0.09,12,4.030,0,-113,-28,5,3
236624,-0.00,-0.00,1.00,0.00,0.00,0.00,-1.50,11.50,44.00,53.650913,9.698380,4.40,0.06,12,3.940,0,-109,-28,5,3
236724,-0.00,-0.00,1.00,0.06,0.06,0.00,-3.50,10.50,43.00,53.650913,9.698380,4.40,0.06,12,3.940,0,-111,-28,5,3
236824,-0.00,-0.01,1.00,0.12,0.00,0.06,-2.50,11.50,43.00,53.650913,9.698380,4.40,0.04,12,3.930,0,-108,-28,5,3
236924,-0.00,-0.00,1.00,-0.12,0.12,0.06,-3.50,11.50,44.00,53.650913,9.698380,4.40,0.04,12,3.860,0,-108,-28,5,3
237024,-0.00,-0.01,1.00,-0.18,0.12,0.00,-3.50,11.50,45.00,53.650913,9.698380,4.40,0.06,12,3.930,0,-108,-28,5,3
237124,-0.00,0.00,1.00,-0.43,0.06,0.00,-0.50,13.50,44.00,53.650913,9.698380,4.40,0.02,12,3.960,0,-97,-28,5,3
237224,-0.00,-0.00,1.00,-0.18,0.06,0.00,-1.50,8.50,45.00,53.650913,9.698380,4.40,0.02,12,3.970,0,-98,-28,5,3
237324,-0.00,-0.00,1.00,0.18,0.12,0.00,-2.50,7.50,45.00,53.650913,9.698380,4.40,0.02,12,3.880,0,-105,-28,5,3
237424,-0.00,-0.01,1.00,0.24,0.00,0.12,-3.50,12.50,40.00,53.650913,9.698380,4.40,0.09,12,3.970,0,-106,-28,5,3
237524,-0.00,-0.00,1.00,0.00,0.00,0.06,-4.50,12.50,40.00,53.650913,9.698380,4.40,0.09,12,3.900,0,-109,-28,5,3
237624,-0.00,-0.00,1.00,-0.37,0.06,0.06,-3.50,10.50,46.00,53.650913,9.698380,4.40,0.11,12,3.860,0,-109,-28,5,3
237799,-0.00,-0.00,1.00,0.43,0.12,0.06,-5.50,12.50,39.00,53.650913,9.698380,4.40,0.11,12,3.940,0,-113,-28,5,3
237899,0.00,-0.00,1.00,0.79,0.12,0.06,-0.50,10.50,46.00,53.650913,9.698380,4.40,0.11,12,3.990,0,-97,-28,5,3
237999,-0.00,-0.01,1.00,1.16,0.12,-0.06,-2.50,11.50,42.00,53.650913,9.698380,4.40,0.11,12,3.970,0,-99,-28,5,3
238099,-0.00,-0.01,1.00,0.67,-0.06,0.00,-3.50,10.50,40.00,53.650913,9.698380,4.40,0.11,12,3.920,0,-106,-28,5,3
238200,-0.00,-0.01,1.00,-0.98,-0.12,-0.06,-4.50,10.50,45.00,53.650913,9.698380,4.40,0.11,12,3.971,0,-114,-28,5,3
238300,-0.00,-0.00,1.00,-1.53,-0.18,0.12,-2.50,11.50,41.00,53.650913,9.698380,4.40,0.15,12,4.050,0,-106,-28,5,3
238400,-0.00,0.00,1.00,-0.61,0.06,0.00,-2.50,12.50,42.00,53.650913,9.698380,4.40,0.11,12,3.970,0,-102,-28,5,3
238500,-0.00,-0.00,1.00,0.49,0.12,0.06,-0.50,9.50,42.00,53.650913,9.698380,4.50,0.17,12,3.950,0,-94,-28,5,3
238600,-0.00,-0.00,1.00,0.85,0.24,0.00,-1.50,10.50,43.00,53.650913,9.698380,4.50,0.13,12,3.910,0,-97,-28,5,3
238700,-0.00,-0.01,1.00,0.73,0.12,0.06,-1.50,11.50,41.00,53.650913,9.698380,4.50,0.15,12,3.970,0,-97,-28,5,3
238800,-0.00,-0.00,1.00,0.31,0.06,0.06,-3.50,10.50,43.00,53.650913,9.698380,4.50,0.11,12,3.930,0,-107,-28,5,3
238900,-0.00,-0.01,1.00,-0.12,0.06,-0.06,-1.50,11.50,43.00,53.650913,9.698380,4.50,0.11,12,3.980,0,-100,-28,5,3
239000,-0.00,-0.01,1.00,-0.73,0.00,0.00,-2.50,12.50,43.00,53.650913,9.698380,4.50,0.11,12,3.960,0,-101,-28,5,3
239100,-0.00,-0.00,1.00,-0.98,-0.06,0.00,-3.50,10.50,44.00,53.650913,9.698380,4.50,0.11,12,3.890,0,-108,-28,5,3
239200,-0.00,-0.00,1.00,-0.37,-0.06,0.00,-2.50,12.50,43.00,53.650913,9.698380,4.50,0.19,12,3.970,0,-102,-28,5,3
239300,-0.00,0.00,1.00,0.00,0.00,0.00,-2.50,10.50,44.00,53.650913,9.698380,4.50,0.07,12,3.920,0,-103,-28,5,3
239400,-0.00,-0.00,1.00,0.37,0.06,0.06,-2.50,12.50,39.00,53.650913,9.698380,4.50,0.17,12,3.960,0,-101,-28,5,3
239500,0.00,-0.00,1.00,0.98,0.18,0.06,-4.50,11.50,48.00,53.650913,9.698380,4.50,0.15,12,3.860,0,-110,-28,5,3
239600,-0.00,-0.01,1.00,1.04,0.06,0.06,-3.50,12.50,44.00,53.650913,9.698380,4.50,0.11,12,3.940,0,-107,-28,5,3
239700,0.00,-0.01,1.00,-0.24,0.06,-0.06,-0.50,12.50,42.00,53.650913,9.698380,4.50,0.30,12,3.840,0,-93,-28,5,3
