timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ,latitude,longitude,gpsAltitude,Speed,SatCount,roll,pitch,yaw,pressure,temperature,paltitude
194295,-0.05,-0.03,1.06,-17.70,7.63,1.65,-4.50,-5.00,30.00,53.650921,9.698083,8.20,0.43,12,4.093,-3,132,-4,6,2
194410,-0.08,-0.01,1.04,-15.14,5.49,-2.01,-4.50,-6.00,32.00,53.650921,9.698083,8.20,0.43,12,4.040,-4,136,-4,6,2
194510,0.11,0.12,0.94,-57.37,36.25,-0.79,-3.50,-5.00,35.00,53.650921,9.698083,8.20,0.43,12,4.07-3,4,108,-4,6,2
194610,-0.01,0.02,0.98,47.91,-23.80,5.43,-1.50,-5.00,30.00,53.650921,9.698083,8.20,0.43,12,4.07-9,3,13,-4,6,2
194710,-0.06,0.03,1.00,-7.26,1.53,3.60,-4.50,-3.00,28.00,53.650921,9.698083,8.20,0.43,12,4.052,-4,147,-4,6,2
194810,0.01,-0.02,0.99,21.61,-11.41,3.42,-2.50,-8.00,25.00,53.650921,9.698083,8.20,0.43,12,4.070,1,104,-4,6,2
194912,0.02,0.00,1.08,-29.54,13.73,0.43,-5.50,-6.00,26.00,53.650921,9.698083,8.20,0.43,12,4.033,0,127,-4,6,2
195012,-0.05,0.07,0.99,7.69,-9.40,7.51,-0.50,-5.00,30.00,53.650921,9.698083,8.20,0.43,12,4.08-6,-1,126,-4,6,2
195112,-0.05,0.05,0.98,5.43,1.71,3.36,0.50,-5.00,29.00,53.650921,9.698083,8.20,0.43,12,4.07-2,-3,111,-4,6,2
195212,0.02,-0.01,1.05,24.78,-5.86,0.31,-0.50,-5.00,33.00,53.650921,9.698083,8.20,0.43,12,4.070,1,84,-4,6,2
195312,0.04,0.05,0.95,28.20,-17.70,7.32,-3.50,-5.00,31.00,53.650921,9.698083,8.20,0.43,12,4.08-3,3,117,-3,6,2
195412,-0.09,0.03,0.99,-3.78,3.11,-5.00,-5.50,-4.00,30.00,53.650921,9.698083,8.20,0.43,12,4.130,-6,153,-4,6,2
195520,-0.09,0.02,0.99,-1.04,4.21,7.26,-4.50,-4.00,33.00,53.650921,9.698083,8.20,0.43,12,4.07-1,-5,156,-4,6,2
195621,-0.02,-0.05,1.01,-1.04,11.23,2.50,-3.50,-4.00,30.00,53.650921,9.698083,8.20,0.43,12,4.082,-1,129,-4,6,2
195725,-0.01,-0.01,0.96,-11.54,1.46,-2.26,-2.50,-6.00,30.00,53.650921,9.698083,8.20,0.43,12,4.131,0,109,-4,6,2
195826,-0.06,0.02,1.00,-10.07,4.03,1.16,-1.50,-8.00,30.00,53.650921,9.698083,8.20,0.43,12,4.08-1,-3,113,-4,6,2
195926,-0.08,0.03,0.98,16.54,-2.14,3.97,-3.50,-5.00,28.00,53.650925,9.698084,8.20,0.02,12,4.06-3,-4,149,-4,6,2
196026,0.00,-0.04,1.00,4.52,1.65,-2.32,-4.50,-7.00,30.00,53.650925,9.698084,8.20,0.02,12,4.073,0,117,-4,6,2
196126,0.02,0.00,0.98,-6.96,6.84,0.24,-0.50,-8.00,30.00,53.650925,9.698084,8.20,0.02,12,4.060,0,89,-4,6,2
196226,0.02,0.06,0.96,-21.97,5.68,0.18,-2.50,-7.00,34.00,53.650925,9.698084,8.20,0.02,12,4.02-2,1,108,-3,6,2
196326,-0.04,0.06,0.96,-0.37,2.99,-0.73,-2.50,-4.00,31.00,53.650925,9.698084,8.20,0.02,12,4.09-4,-2,157,-4,6,2
196426,0.01,0.02,1.00,4.82,-0.92,0.98,-1.50,-5.00,35.00,53.650925,9.698084,8.20,0.24,12,4.06-1,0,103,-4,6,2
196526,0.03,0.03,1.00,-1.71,-5.43,-1.34,-4.50,-6.00,29.00,53.650925,9.698084,8.20,0.24,12,4.07-1,1,124,-4,6,2
196626,-0.01,0.01,1.04,23.80,-9.70,-0.55,-0.50,-6.00,32.00,53.650925,9.698084,8.20,0.24,12,4.11-1,0,99,-4,6,2
196726,-0.03,-0.02,1.02,0.37,-3.78,-2.14,-2.50,-3.00,35.00,53.650925,9.698084,8.20,0.24,12,4.062,-1,128,-4,6,2
196826,0.01,0.01,1.00,-18.86,7.63,-2.99,-2.50,-6.00,33.00,53.650925,9.698084,8.20,0.24,12,3.990,0,111,-4,6,2
196926,0.01,0.05,1.03,3.91,-2.38,3.23,-1.50,-6.00,33.00,53.650925,9.698084,8.20,0.24,12,4.07-4,1,101,-3,6,2
197026,-0.02,0.08,1.00,2.20,0.12,1.77,0.50,-7.00,31.00,53.650925,9.698084,8.20,0.24,12,4.07-4,-1,90,-4,6,2
197126,-0.03,0.04,1.03,15.93,-2.69,0.67,-0.50,-6.00,32.00,53.650925,9.698084,8.20,0.24,12,4.23-3,-1,107,-4,6,2
197226,0.00,0.02,1.00,3.72,-3.05,-0.67,-0.50,-6.00,29.00,53.650925,9.698084,8.20,0.24,12,4.050,0,93,-4,6,2
197326,0.00,0.04,0.99,-0.37,-2.20,-3.23,-2.50,-3.00,27.00,53.650925,9.698084,8.20,0.24,12,4.07-2,0,141,-4,6,2
197426,-0.03,0.01,1.00,11.84,-5.68,0.24,-1.50,-4.00,31.00,53.650925,9.698084,8.20,0.24,12,4.06-1,-1,123,-4,6,2
197526,-0.02,-0.04,1.00,-1.04,1.59,-1.22,-4.50,-7.00,33.00,53.650925,9.698084,8.20,0.24,12,4.132,-1,122,-4,6,2
197626,-0.02,-0.01,0.99,0.06,1.04,0.00,-4.50,-4.00,34.00,53.650925,9.698084,8.20,0.24,12,4.030,0,139,-4,6,2
197808,-0.05,-0.00,0.99,0.55,-0.06,-0.67,-4.50,-5.00,36.00,53.650925,9.698084,8.20,0.24,12,4.070,-2,140,-4,6,2
197908,-0.03,-0.01,0.99,-1.04,0.67,-0.06,-3.50,-4.00,31.00,53.650925,9.698084,8.20,0.24,12,4.080,-2,136,-4,6,2
198008,-0.02,-0.02,0.99,0.00,-1.10,-0.73,-4.50,-4.00,30.00,53.650925,9.698084,8.20,0.24,12,4.120,0,137,-4,6,2
198108,-0.02,0.00,0.99,-0.18,-1.04,-0.37,-4.50,-4.00,28.00,53.650925,9.698084,8.20,0.24,12,4.140,-1,142,-4,6,2
198208,-0.03,-0.01,1.00,-0.43,0.67,0.92,-5.50,-5.00,31.00,53.650925,9.698084,8.20,0.24,12,4.080,-1,140,-4,6,2
198308,-0.01,-0.01,1.02,-5.31,4.03,0.37,-5.50,-5.00,25.00,53.650925,9.698084,8.20,0.24,12,3.961,0,137,-4,6,2
198408,0.00,-0.00,1.00,-9.95,5.49,1.34,-2.50,-6.00,34.00,53.650925,9.698084,8.20,0.24,12,4.210,0,110,-4,6,2
198508,-0.01,0.04,0.98,2.87,-0.61,0.61,-3.50,-9.00,28.00,53.650925,9.698084,8.20,0.24,12,4.00-2,0,116,-4,6,2
198609,-0.04,-0.03,1.04,20.87,-7.63,-0.55,-3.50,-5.00,35.00,53.650925,9.698084,8.20,0.24,12,3.920,-2,130,-4,6,2
198709,-0.01,-0.02,0.99,-1.65,1.22,-0.79,-3.50,-6.00,33.00,53.650925,9.698084,8.20,0.24,12,3.871,-1,120,-4,6,2
198809,-0.03,-0.01,0.99,2.01,-2.26,-1.16,-4.50,-5.00,31.00,53.650925,9.698084,8.20,0.24,12,3.890,-1,135,-4,6,2
198913,-0.03,-0.00,0.96,-0.12,2.32,-0.85,-5.50,-5.00,28.00,53.650925,9.698084,8.20,0.24,12,4.010,-1,141,-4,6,2
199013,0.00,0.02,0.99,-3.17,0.73,-3.85,-4.50,-6.00,27.00,53.650925,9.698084,8.20,0.24,12,4.020,0,127,-4,6,2
199113,-0.01,-0.00,0.99,-3.42,-1.53,0.06,-4.50,-7.00,30.00,53.650925,9.698084,8.20,0.24,12,4.070,0,124,-4,6,2
199213,-0.04,-0.01,1.00,1.53,-2.26,-0.49,-4.50,-6.00,28.00,53.650925,9.698084,8.20,0.24,12,3.900,-2,131,-4,6,2
199313,-0.01,-0.00,0.99,0.18,1.65,2.01,-3.50,-6.00,31.00,53.650925,9.698084,8.20,0.24,12,4.040,-1,123,-4,6,2
199413,-0.02,-0.02,1.00,0.00,4.52,5.19,-3.50,-5.00,30.00,53.650925,9.698084,8.20,0.24,12,4.191,-1,126,-4,6,2
199513,0.01,-0.00,0.99,-1.53,4.33,3.97,-3.50,-5.00,29.00,53.650925,9.698084,8.20,0.24,12,3.900,0,122,-4,6,2
199613,-0.01,-0.01,1.01,2.56,-0.92,0.79,-4.50,-6.00,30.00,53.650925,9.698084,8.20,0.24,12,3.910,0,127,-4,6,2
199713,0.00,-0.00,0.99,-5.98,4.64,3.72,-4.50,-8.00,31.00,53.650925,9.698084,8.20,0.24,12,3.910,0,119,-4,6,2
199829,-0.00,0.01,0.99,7.02,-5.31,0.24,-3.50,-4.00,32.00,53.650925,9.698084,8.20,0.24,12,4.06-1,0,135,-4,6,2
199941,0.07,0.09,1.02,-7.81,5.07,17.03,-4.50,-7.00,30.00,53.650925,9.698084,8.20,0.24,12,3.90-4,3,118,-4,6,2
200041,0.01,-0.01,1.00,-0.18,-0.37,0.06,-3.50,-7.00,34.00,53.650925,9.698084,8.20,0.24,12,3.920,0,112,-4,6,2
200141,0.00,0.03,1.00,0.24,-0.73,2.56,-1.50,-5.00,27.00,53.650925,9.698084,8.20,0.24,12,4.00-1,0,108,-4,6,2
200241,-0.01,0.00,1.00,0.00,0.12,-0.12,-1.50,-8.00,30.00,53.650925,9.698084,8.20,0.24,12,4.050,0,102,-4,6,2
200341,0.00,0.01,0.99,0.73,1.77,0.43,-1.50,-7.00,26.00,53.650925,9.698086,8.20,0.04,12,4.020,0,102,-4,6,2
200441,0.01,-0.00,1.01,-0.31,-0.67,-0.06,-5.50,-7.00,24.00,53.650925,9.698086,8.50,0.07,12,3.910,0,126,-4,6,2
200541,0.01,0.01,1.01,-0.67,-0.18,-0.06,-3.50,-7.00,33.00,53.650925,9.698086,8.50,0.07,12,4.040,0,116,-4,6,2
200641,-0.00,0.00,1.00,0.12,0.06,0.06,-3.50,-5.00,32.00,53.650925,9.698086,8.50,0.02,12,4.040,0,125,-4,6,2
200741,0.00,0.00,1.01,-0.18,0.49,0.24,-3.50,-5.00,32.00,53.650925,9.698087,8.50,0.19,12,4.070,0,125,-4,6,2
