IMU calibration complete.
IMU initialized successfully!
Ready to start!!
Waiting for button to start the program...
New Logging is starting!

magX,magY,magZ

-2.00,25.00,57.00


-2.00,25.00,57.00


-2.00,25.00,57.00


-2.00,25.00,57.00


-4.00,25.00,57.00


-4.00,25.00,57.00




-14.00,24.00,50.00


-14.00,24.00,50.00


-13.00,28.00,50.00


-13.00,28.00,50.00


-13.00,28.00,50.00


-13.00,28.00,50.00


-13.00,28.00,50.00


-13.00,28.00,50.00


-13.00,28.00,50.00


-11.00,26.00,48.00


-11.00,26.00,48.00


-11.00,26.00,48.00


-11.00,26.00,48.00


-11.00,26.00,48.00


-11.00,26.00,48.00


-11.00,26.00,48.00


-11.00,26.00,48.00


-10.00,28.00,52.00


-10.00,28.00,52.00


-10.00,28.00,52.00


-10.00,28.00,52.00


-10.00,28.00,52.00


-10.00,28.00,52.00


-10.00,28.00,52.00


-9.00,26.00,54.00


-9.00,26.00,54.00


-9.00,26.00,54.00


-9.00,26.00,54.00


-9.00,26.00,54.00


-9.00,26.00,54.00


-9.00,26.00,54.00


-9.00,26.00,54.00


-7.00,27.00,56.00


-7.00,27.00,56.00


-7.00,27.00,56.00


-7.00,27.00,56.00


-7.00,27.00,56.00


-7.00,27.00,56.00


-7.00,27.00,56.00


-7.00,26.00,56.00


-7.00,26.00,56.00


-7.00,26.00,56.00


-7.00,26.00,56.00


-7.00,26.00,56.00


-7.00,26.00,56.00


-7.00,26.00,56.00


-7.00,26.00,56.00


-4.00,23.00,56.00


-4.00,23.00,56.00


-4.00,23.00,56.00


-4.00,23.00,56.00


-4.00,23.00,56.00


-4.00,23.00,56.00


-4.00,23.00,56.00


-4.00,23.00,56.00


-3.00,25.00,59.00


-3.00,25.00,59.00


-3.00,25.00,59.00


-3.00,25.00,59.00


-3.00,25.00,59.00


-3.00,25.00,59.00


-3.00,25.00,59.00


-2.00,22.00,54.00


-2.00,22.00,54.00


-2.00,22.00,54.00


-2.00,22.00,54.00


-2.00,22.00,54.00


-2.00,22.00,54.00


-2.00,22.00,54.00


-2.00,22.00,54.00


-2.00,20.00,58.00


-2.00,20.00,58.00


-2.00,20.00,58.00


-2.00,20.00,58.00


-2.00,20.00,58.00


-2.00,20.00,58.00


-2.00,20.00,58.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,20.00,54.00


-1.00,21.00,59.00


-1.00,21.00,59.00


-1.00,21.00,59.00


-1.00,21.00,59.00


-1.00,21.00,59.00


-1.00,21.00,59.00


-1.00,21.00,59.00


-3.00,20.00,56.00


-3.00,20.00,56.00


-3.00,20.00,56.00


-3.00,20.00,56.00


-3.00,20.00,56.00


-3.00,20.00,56.00


-3.00,20.00,56.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


0.00,16.00,54.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


0.00,12.00,56.00


0.00,12.00,56.00


0.00,12.00,56.00


0.00,12.00,56.00


0.00,12.00,56.00


0.00,12.00,56.00


0.00,12.00,56.00


-3.00,12.00,51.00


-3.00,12.00,51.00


-3.00,12.00,51.00


-3.00,12.00,51.00


-3.00,12.00,51.00


-3.00,12.00,51.00


-3.00,12.00,51.00


-3.00,12.00,51.00


-2.00,13.00,54.00


-2.00,13.00,54.00


-2.00,13.00,54.00


-2.00,13.00,54.00


-2.00,13.00,54.00


-2.00,13.00,54.00


-2.00,13.00,54.00


-2.00,12.00,53.00


-2.00,12.00,53.00


-2.00,12.00,53.00


-2.00,12.00,53.00


-2.00,12.00,53.00


-2.00,12.00,53.00


-2.00,12.00,53.00


-2.00,12.00,53.00


-1.00,13.00,55.00


-1.00,13.00,55.00


-1.00,13.00,55.00


-1.00,13.00,55.00


-1.00,13.00,55.00


-1.00,13.00,55.00


-1.00,13.00,55.00


-1.00,14.00,56.00


-1.00,14.00,56.00


-1.00,14.00,56.00


-1.00,14.00,56.00


-1.00,14.00,56.00


-1.00,14.00,56.00


-1.00,14.00,56.00


1.00,12.00,55.00


1.00,12.00,55.00


1.00,12.00,55.00


1.00,12.00,55.00


1.00,12.00,55.00


1.00,12.00,55.00


1.00,12.00,55.00


1.00,12.00,55.00


-4.00,15.00,53.00


-4.00,15.00,53.00


-4.00,15.00,53.00


-4.00,15.00,53.00


-4.00,15.00,53.00


-4.00,15.00,53.00


-4.00,15.00,53.00


-2.00,17.00,56.00


-2.00,17.00,56.00


-2.00,17.00,56.00


-2.00,17.00,56.00


-2.00,17.00,56.00


-2.00,17.00,56.00


-2.00,17.00,56.00


-2.00,17.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-1.00,12.00,56.00


-2.00,13.00,51.00


-2.00,13.00,51.00


-2.00,13.00,51.00


-2.00,13.00,51.00


-2.00,13.00,51.00


-2.00,13.00,51.00


-2.00,13.00,51.00


-2.00,13.00,51.00


-4.00,13.00,55.00


-4.00,13.00,55.00


-4.00,13.00,55.00


-4.00,13.00,55.00


-4.00,13.00,55.00


-4.00,13.00,55.00


-4.00,13.00,55.00


-5.00,13.00,58.00


-5.00,13.00,58.00


-5.00,13.00,58.00


-5.00,13.00,58.00


-5.00,13.00,58.00


-5.00,13.00,58.00


-5.00,13.00,58.00


-5.00,13.00,58.00


-4.00,15.00,57.00


-4.00,15.00,57.00


-4.00,15.00,57.00


-4.00,15.00,57.00


-4.00,15.00,57.00


-4.00,15.00,57.00


-4.00,15.00,57.00


-4.00,14.00,56.00


-4.00,14.00,56.00


-4.00,14.00,56.00


-4.00,14.00,56.00


-4.00,14.00,56.00


-4.00,14.00,56.00


-4.00,14.00,56.00


-5.00,13.00,50.00


-5.00,13.00,50.00


-5.00,13.00,50.00


-5.00,13.00,50.00


-5.00,13.00,50.00


-5.00,13.00,50.00


-5.00,13.00,50.00


-5.00,13.00,50.00


-5.00,16.00,56.00


-5.00,16.00,56.00


-5.00,16.00,56.00


-5.00,16.00,56.00


-5.00,16.00,56.00


-5.00,16.00,56.00


-5.00,16.00,56.00


-4.00,14.00,52.00


-4.00,14.00,52.00


-4.00,14.00,52.00


-4.00,14.00,52.00


-4.00,14.00,52.00


-4.00,14.00,52.00


-4.00,14.00,52.00


-4.00,14.00,52.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-5.00,13.00,54.00


-5.00,13.00,54.00


-5.00,13.00,54.00


-5.00,13.00,54.00


-5.00,13.00,54.00


-5.00,13.00,54.00


-5.00,13.00,54.00


-5.00,13.00,54.00


-5.00,14.00,52.00


-5.00,14.00,52.00


-5.00,14.00,52.00


-5.00,14.00,52.00


-5.00,14.00,52.00


-5.00,14.00,52.00


-5.00,14.00,52.00


-5.00,14.00,52.00


-5.00,14.00,52.00


-5.00,14.00,52.00


-4.00,14.00,53.00


-4.00,14.00,53.00


-4.00,14.00,53.00


-4.00,14.00,53.00


-4.00,14.00,53.00


-4.00,14.00,53.00


-4.00,14.00,53.00


-5.00,13.00,52.00


-5.00,13.00,52.00


-5.00,13.00,52.00


-5.00,13.00,52.00


-5.00,13.00,52.00


-5.00,13.00,52.00


-5.00,13.00,52.00


-5.00,14.00,56.00


-5.00,14.00,56.00


-5.00,14.00,56.00


-5.00,14.00,56.00


-5.00,14.00,56.00


-5.00,14.00,56.00


-5.00,14.00,56.00


-5.00,14.00,56.00


-5.00,12.00,54.00


-5.00,12.00,54.00


-5.00,12.00,54.00


-5.00,12.00,54.00


-5.00,12.00,54.00


-5.00,12.00,54.00


-5.00,12.00,54.00


-3.00,14.00,56.00


-3.00,14.00,56.00


-3.00,14.00,56.00


-3.00,14.00,56.00


-3.00,14.00,56.00


-3.00,14.00,56.00


-3.00,14.00,56.00


-3.00,14.00,56.00


-6.00,14.00,52.00


-6.00,14.00,52.00


-6.00,14.00,52.00


-6.00,14.00,52.00


-6.00,14.00,52.00


-6.00,14.00,52.00


-6.00,14.00,52.00


-5.00,13.00,59.00


-5.00,13.00,59.00


-5.00,13.00,59.00


-5.00,13.00,59.00


-5.00,13.00,59.00


-5.00,13.00,59.00


-5.00,13.00,59.00


-5.00,13.00,59.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-6.00,13.00,55.00


-4.00,13.00,59.00


-4.00,13.00,59.00


-4.00,13.00,59.00


-4.00,13.00,59.00


-4.00,13.00,59.00


-4.00,13.00,59.00


-4.00,13.00,59.00


-4.00,13.00,59.00


-7.00,12.00,52.00


-7.00,12.00,52.00


-7.00,12.00,52.00


-7.00,12.00,52.00


-7.00,12.00,52.00


-7.00,12.00,52.00


-7.00,12.00,52.00


-5.00,12.00,57.00


-5.00,12.00,57.00


-5.00,12.00,57.00


-5.00,12.00,57.00


-5.00,12.00,57.00


-5.00,12.00,57.00


-5.00,12.00,57.00


-5.00,12.00,57.00


-2.00,12.00,55.00


-2.00,12.00,55.00


-2.00,12.00,55.00


-2.00,12.00,55.00


-2.00,12.00,55.00


-2.00,12.00,55.00


-2.00,12.00,55.00


-2.00,12.00,55.00


-3.00,14.00,53.00


-3.00,14.00,53.00


-3.00,14.00,53.00


-3.00,14.00,53.00


-3.00,14.00,53.00


-3.00,14.00,53.00


-3.00,14.00,53.00


-3.00,14.00,53.00


-2.00,15.00,54.00


-2.00,15.00,54.00


-2.00,15.00,54.00


-2.00,15.00,54.00


-2.00,15.00,54.00


-2.00,15.00,54.00


-2.00,15.00,54.00


-2.00,16.00,55.00


-2.00,16.00,55.00


-2.00,16.00,55.00


-2.00,16.00,55.00


-2.00,16.00,55.00


-2.00,16.00,55.00


-2.00,16.00,55.00


-2.00,16.00,55.00


-1.00,18.00,52.00


-1.00,18.00,52.00


-1.00,18.00,52.00


-1.00,18.00,52.00


-1.00,18.00,52.00


-1.00,18.00,52.00


-1.00,18.00,52.00


-1.00,18.00,52.00


0.00,15.00,53.00


0.00,15.00,53.00


0.00,15.00,53.00


0.00,15.00,53.00


0.00,15.00,53.00


0.00,15.00,53.00


0.00,15.00,53.00


0.00,15.00,53.00


0.00,18.00,56.00


0.00,18.00,56.00


0.00,18.00,56.00


0.00,18.00,56.00


0.00,18.00,56.00


0.00,18.00,56.00


0.00,18.00,56.00


0.00,18.00,56.00


0.00,18.00,56.00


-2.00,20.00,55.00


-2.00,20.00,55.00


-2.00,20.00,55.00


-2.00,20.00,55.00


-2.00,20.00,55.00


-2.00,20.00,55.00


-2.00,20.00,55.00


-2.00,20.00,55.00


-2.00,19.00,56.00


-2.00,19.00,56.00


-2.00,19.00,56.00


-2.00,19.00,56.00


-2.00,19.00,56.00


-2.00,19.00,56.00


-2.00,19.00,56.00


-2.00,19.00,56.00


1.00,22.00,52.00


1.00,22.00,52.00


1.00,22.00,52.00


1.00,22.00,52.00


1.00,22.00,52.00


1.00,22.00,52.00


1.00,22.00,52.00


-1.00,22.00,53.00


-1.00,22.00,53.00


-1.00,22.00,53.00


-1.00,22.00,53.00


-1.00,22.00,53.00


-1.00,22.00,53.00


-1.00,22.00,53.00


-1.00,22.00,53.00


-1.00,25.00,56.00


-1.00,25.00,56.00


-1.00,25.00,56.00


-1.00,25.00,56.00


-1.00,25.00,56.00


-1.00,25.00,56.00


-1.00,25.00,56.00


0.00,26.00,50.00


0.00,26.00,50.00


0.00,26.00,50.00


0.00,26.00,50.00


0.00,26.00,50.00


0.00,26.00,50.00


0.00,26.00,50.00


-6.00,26.00,54.00


-6.00,26.00,54.00


-6.00,26.00,54.00


-6.00,26.00,54.00


-6.00,26.00,54.00


-6.00,26.00,54.00


-6.00,26.00,54.00


-6.00,26.00,54.00


-8.00,29.00,58.00


-8.00,29.00,58.00


-8.00,29.00,58.00


-8.00,29.00,58.00


-8.00,29.00,58.00


-8.00,29.00,58.00


-8.00,29.00,58.00


-8.00,29.00,58.00


-14.00,28.00,50.00


-14.00,28.00,50.00


-14.00,28.00,50.00


-14.00,28.00,50.00


-14.00,28.00,50.00


-14.00,28.00,50.00


-14.00,28.00,50.00


-14.00,28.00,50.00


-18.00,29.00,43.00


-18.00,29.00,43.00


-18.00,29.00,43.00


-18.00,29.00,43.00


-18.00,29.00,43.00


-18.00,29.00,43.00


-18.00,29.00,43.00


-18.00,29.00,43.00


-21.00,26.00,45.00


-21.00,26.00,45.00


-21.00,26.00,45.00


-21.00,26.00,45.00


-21.00,26.00,45.00


-21.00,26.00,45.00


-21.00,26.00,45.00


-21.00,26.00,45.00


-18.00,29.00,45.00


-18.00,29.00,45.00


-18.00,29.00,45.00


-18.00,29.00,45.00


-18.00,29.00,45.00


-18.00,29.00,45.00


-18.00,29.00,45.00


-19.00,29.00,40.00


-19.00,29.00,40.00


-19.00,29.00,40.00


-19.00,29.00,40.00


-19.00,29.00,40.00


-19.00,29.00,40.00


-19.00,29.00,40.00


-19.00,29.00,40.00


-21.00,29.00,45.00


-21.00,29.00,45.00


-21.00,29.00,45.00


-21.00,29.00,45.00


-21.00,29.00,45.00


-21.00,29.00,45.00


-21.00,29.00,45.00


-19.00,28.00,43.00


-19.00,28.00,43.00


-19.00,28.00,43.00


-19.00,28.00,43.00


-19.00,28.00,43.00


-19.00,28.00,43.00


-19.00,28.00,43.00


-24.00,28.00,44.00


-24.00,28.00,44.00


-24.00,28.00,44.00


-24.00,28.00,44.00


-24.00,28.00,44.00


-24.00,28.00,44.00


-24.00,28.00,44.00


-24.00,28.00,44.00


-24.00,28.00,44.00


-23.00,22.00,40.00


-23.00,22.00,40.00


-23.00,22.00,40.00


-23.00,22.00,40.00


-23.00,22.00,40.00


-23.00,22.00,40.00


-23.00,22.00,40.00


-26.00,14.00,28.00


-26.00,14.00,28.00


-26.00,14.00,28.00


-26.00,14.00,28.00


-26.00,14.00,28.00


-26.00,14.00,28.00


-26.00,14.00,28.00


-26.00,14.00,28.00


-14.00,14.00,28.00


-14.00,14.00,28.00


-14.00,14.00,28.00


-14.00,14.00,28.00


-14.00,14.00,28.00


-14.00,14.00,28.00


-14.00,14.00,28.00


-8.00,14.00,34.00


-8.00,14.00,34.00


-8.00,14.00,34.00


-8.00,14.00,34.00


-8.00,14.00,34.00


-8.00,14.00,34.00


-8.00,14.00,34.00


-9.00,16.00,42.00


-9.00,16.00,42.00


-9.00,16.00,42.00


-9.00,16.00,42.00


-9.00,16.00,42.00


-9.00,16.00,42.00


-9.00,16.00,42.00


-9.00,16.00,42.00


-9.00,18.00,45.00


-9.00,18.00,45.00


-9.00,18.00,45.00


-9.00,18.00,45.00


-9.00,18.00,45.00


-9.00,18.00,45.00


-9.00,18.00,45.00


-9.00,17.00,47.00


-9.00,17.00,47.00


-9.00,17.00,47.00


-9.00,17.00,47.00


-9.00,17.00,47.00


-9.00,17.00,47.00


-9.00,17.00,47.00


-9.00,17.00,47.00


-14.00,20.00,52.00


-14.00,20.00,52.00


-14.00,20.00,52.00


-14.00,20.00,52.00


-14.00,20.00,52.00


-14.00,20.00,52.00


-14.00,20.00,52.00


-16.00,17.00,47.00


-16.00,17.00,47.00


-16.00,17.00,47.00


-16.00,17.00,47.00


-16.00,17.00,47.00


-16.00,17.00,47.00


-16.00,17.00,47.00


-16.00,17.00,47.00


-17.00,18.00,50.00


-17.00,18.00,50.00


-17.00,18.00,50.00


-17.00,18.00,50.00


-17.00,18.00,50.00


-17.00,18.00,50.00


-17.00,18.00,50.00


-17.00,18.00,50.00


-18.00,16.00,53.00


-18.00,16.00,53.00


-18.00,16.00,53.00


-18.00,16.00,53.00


-18.00,16.00,53.00


-18.00,16.00,53.00


-18.00,16.00,53.00


-19.00,17.00,52.00


-19.00,17.00,52.00


-19.00,17.00,52.00


-19.00,17.00,52.00


-19.00,17.00,52.00


-19.00,17.00,52.00


-19.00,17.00,52.00


-19.00,17.00,52.00


-21.00,13.00,53.00


-21.00,13.00,53.00


-21.00,13.00,53.00


-21.00,13.00,53.00


-21.00,13.00,53.00


-21.00,13.00,53.00


-21.00,13.00,53.00


-22.00,11.00,54.00


-22.00,11.00,54.00


-22.00,11.00,54.00


-22.00,11.00,54.00


-22.00,11.00,54.00


-22.00,11.00,54.00


-22.00,11.00,54.00


-21.00,7.00,54.00


-21.00,7.00,54.00


-21.00,7.00,54.00


-21.00,7.00,54.00


-21.00,7.00,54.00


-21.00,7.00,54.00


-21.00,7.00,54.00


-21.00,7.00,54.00


-20.00,10.00,53.00


-20.00,10.00,53.00


-20.00,10.00,53.00


-20.00,10.00,53.00


-20.00,10.00,53.00


-20.00,10.00,53.00


-20.00,10.00,53.00


-20.00,10.00,53.00


-21.00,9.00,58.00


-21.00,9.00,58.00


-21.00,9.00,58.00


-21.00,9.00,58.00


-21.00,9.00,58.00


-21.00,9.00,58.00


-21.00,9.00,58.00


-22.00,11.00,47.00


-22.00,11.00,47.00


-22.00,11.00,47.00


-22.00,11.00,47.00


-22.00,11.00,47.00


-22.00,11.00,47.00


-22.00,11.00,47.00


-22.00,11.00,47.00


-21.00,8.00,55.00


-21.00,8.00,55.00


-21.00,8.00,55.00


-21.00,8.00,55.00


-21.00,8.00,55.00


-21.00,8.00,55.00


-21.00,8.00,55.00


-21.00,8.00,55.00


-23.00,10.00,50.00


-23.00,10.00,50.00


-23.00,10.00,50.00


-23.00,10.00,50.00


-23.00,10.00,50.00


-23.00,10.00,50.00


-23.00,10.00,50.00


-23.00,10.00,50.00


-23.00,10.00,50.00


-20.00,9.00,55.00


-20.00,9.00,55.00


-20.00,9.00,55.00


-20.00,9.00,55.00


-20.00,9.00,55.00


-20.00,9.00,55.00


-20.00,9.00,55.00


-19.00,7.00,54.00


-19.00,7.00,54.00


-19.00,7.00,54.00


-19.00,7.00,54.00


-19.00,7.00,54.00


-19.00,7.00,54.00


-19.00,7.00,54.00


-19.00,7.00,54.00


-20.00,7.00,53.00


-20.00,7.00,53.00


-20.00,7.00,53.00


-20.00,7.00,53.00


-20.00,7.00,53.00


-20.00,7.00,53.00


-20.00,7.00,53.00


-20.00,2.00,50.00


-20.00,2.00,50.00


-20.00,2.00,50.00


-20.00,2.00,50.00


-20.00,2.00,50.00


-20.00,2.00,50.00


-20.00,2.00,50.00


-16.00,4.00,55.00


-16.00,4.00,55.00


-16.00,4.00,55.00


-16.00,4.00,55.00


-16.00,4.00,55.00


-16.00,4.00,55.00


-16.00,4.00,55.00


-16.00,4.00,55.00


-15.00,1.00,55.00


-15.00,1.00,55.00


-15.00,1.00,55.00


-15.00,1.00,55.00


-15.00,1.00,55.00


-15.00,1.00,55.00


-15.00,1.00,55.00


-15.00,2.00,54.00


-15.00,2.00,54.00


-15.00,2.00,54.00


-15.00,2.00,54.00


-15.00,2.00,54.00


-15.00,2.00,54.00


-15.00,2.00,54.00


-15.00,2.00,54.00


-10.00,2.00,52.00


-10.00,2.00,52.00


-10.00,2.00,52.00


-10.00,2.00,52.00


-10.00,2.00,52.00


-10.00,2.00,52.00


-10.00,2.00,52.00


-11.00,2.00,57.00


-11.00,2.00,57.00


-11.00,2.00,57.00


-11.00,2.00,57.00


-11.00,2.00,57.00


-11.00,2.00,57.00


-11.00,2.00,57.00


-11.00,2.00,57.00


-10.00,0.00,52.00


-10.00,0.00,52.00


-10.00,0.00,52.00


-10.00,0.00,52.00


-10.00,0.00,52.00


-10.00,0.00,52.00


-10.00,0.00,52.00


-10.00,0.00,52.00


-8.00,5.00,54.00


-8.00,5.00,54.00


-8.00,5.00,54.00


-8.00,5.00,54.00


-8.00,5.00,54.00


-8.00,5.00,54.00


-8.00,5.00,54.00


-12.00,6.00,55.00


-12.00,6.00,55.00


-12.00,6.00,55.00


-12.00,6.00,55.00


-12.00,6.00,55.00


-12.00,6.00,55.00


-12.00,6.00,55.00


-12.00,6.00,55.00


-6.00,2.00,49.00


-6.00,2.00,49.00


-6.00,2.00,49.00


-6.00,2.00,49.00


-6.00,2.00,49.00


-6.00,2.00,49.00


-6.00,2.00,49.00


-8.00,1.00,56.00


-8.00,1.00,56.00


-8.00,1.00,56.00


-8.00,1.00,56.00


-8.00,1.00,56.00


-8.00,1.00,56.00


-8.00,1.00,56.00


-8.00,1.00,56.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-6.00,5.00,52.00


-6.00,5.00,52.00


-6.00,5.00,52.00


-6.00,5.00,52.00


-6.00,5.00,52.00


-6.00,5.00,52.00


-6.00,5.00,52.00


-6.00,5.00,52.00


-6.00,5.00,55.00


-6.00,5.00,55.00


-6.00,5.00,55.00


-6.00,5.00,55.00


-6.00,5.00,55.00


-6.00,5.00,55.00


-6.00,5.00,55.00


-6.00,5.00,55.00


-6.00,6.00,57.00


-6.00,6.00,57.00


-6.00,6.00,57.00


-6.00,6.00,57.00


-6.00,6.00,57.00


-6.00,6.00,57.00


-6.00,6.00,57.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-9.00,5.00,54.00


-5.00,6.00,50.00


-5.00,6.00,50.00


-5.00,6.00,50.00


-5.00,6.00,50.00


-5.00,6.00,50.00


-5.00,6.00,50.00


-5.00,6.00,50.00


-6.00,5.00,51.00


-6.00,5.00,51.00


-6.00,5.00,51.00


-6.00,5.00,51.00


-6.00,5.00,51.00


-6.00,5.00,51.00


-6.00,5.00,51.00


-6.00,5.00,51.00


-5.00,8.00,53.00


-5.00,8.00,53.00


-5.00,8.00,53.00


-5.00,8.00,53.00


-5.00,8.00,53.00


-5.00,8.00,53.00


-5.00,8.00,53.00


-6.00,7.00,54.00


-6.00,7.00,54.00


-6.00,7.00,54.00


-6.00,7.00,54.00


-6.00,7.00,54.00


-6.00,7.00,54.00


-6.00,7.00,54.00


-6.00,10.00,53.00


-6.00,10.00,53.00


-6.00,10.00,53.00


-6.00,10.00,53.00


-6.00,10.00,53.00


-6.00,10.00,53.00


-6.00,10.00,53.00


-6.00,10.00,53.00


-5.00,6.00,54.00


-5.00,6.00,54.00


-5.00,6.00,54.00


-5.00,6.00,54.00


-5.00,6.00,54.00


-5.00,6.00,54.00


-5.00,6.00,54.00


-6.00,6.00,55.00


-6.00,6.00,55.00


-6.00,6.00,55.00


-6.00,6.00,55.00


-6.00,6.00,55.00


-6.00,6.00,55.00


-6.00,6.00,55.00


-6.00,6.00,55.00


-3.00,4.00,51.00


-3.00,4.00,51.00


-3.00,4.00,51.00


-3.00,4.00,51.00


-3.00,4.00,51.00


-3.00,4.00,51.00


-3.00,4.00,51.00


-8.00,1.00,50.00


-8.00,1.00,50.00


-8.00,1.00,50.00


-8.00,1.00,50.00


-8.00,1.00,50.00


-8.00,1.00,50.00


-8.00,1.00,50.00


-8.00,1.00,50.00


-9.00,3.00,53.00


-9.00,3.00,53.00


-9.00,3.00,53.00


-9.00,3.00,53.00


-9.00,3.00,53.00


-9.00,3.00,53.00


-9.00,3.00,53.00


-12.00,4.00,52.00


-12.00,4.00,52.00


-12.00,4.00,52.00


-12.00,4.00,52.00


-12.00,4.00,52.00


-12.00,4.00,52.00


-12.00,4.00,52.00


-12.00,4.00,52.00


-14.00,0.00,54.00


-14.00,0.00,54.00


-14.00,0.00,54.00


-14.00,0.00,54.00


-14.00,0.00,54.00


-14.00,0.00,54.00


-14.00,0.00,54.00


-22.00,5.00,52.00


